tingkat setelah parent,parent,similarity
4,pengeluaran,"[('pemasukan', 0.6682597398757935), ('defisit', 0.659288763999939), ('penghematan', 0.6260038614273071), ('anggaran', 0.6076249480247498), ('pengeluarannya', 0.6026854515075684), ('biaya', 0.5952325463294983), ('pendapatan', 0.5895420908927917), ('pemborosan', 0.5824089646339417), ('pengurangan', 0.5814311504364014), ('fiskal', 0.5798214077949524)]"
4,pengendalian,"[('pengontrolan', 0.6853700280189514), ('pencegahan', 0.6614493727684021), ('pemantauan', 0.6154301166534424), ('pemeliharaan', 0.5718978047370911), ('penanganan', 0.5713714361190796), ('pengelolaan', 0.5667786002159119), ('efektivitas', 0.561689555644989), ('mitigasi', 0.5602416396141052), ('proteksi', 0.5553634762763977), ('penindakan', 0.5450851917266846)]"
4,pengerasan,"[('pengaspalan', 0.6370627880096436), ('pelebaran', 0.634685218334198), ('pengeringan', 0.5947899222373962), ('filtrasi', 0.588071346282959), ('pengapuran', 0.5781283974647522), ('pendidihan', 0.576728880405426), ('detoksifikasi', 0.5761050581932068), ('dekomposisi', 0.5751193761825562), ('pembusukan', 0.5738200545310974), ('kristalisasi', 0.5671399831771851)]"
4,pengeringan,"[('pengasapan', 0.8029817938804626), ('pemasakan', 0.7592220902442932), ('pendinginan', 0.7466912269592285), ('perebusan', 0.7408878803253174), ('perendaman', 0.7390812039375305), ('ekstraksi', 0.7385127544403076), ('penjemuran', 0.7382718920707703), ('distilasi', 0.7290273308753967), ('pemanenan', 0.7207024097442627), ('kristalisasi', 0.7186905741691589)]"
4,pengerukan,"[('pengeboran', 0.6564879417419434), ('reklamasi', 0.639761209487915), ('penambangan', 0.6170222163200378), ('sedimentasi', 0.6090653538703918), ('desalinasi', 0.5937506556510925), ('reboisasi', 0.5926364064216614), ('tanggul', 0.5685450434684753), ('pembendungan', 0.5619891881942749), ('pengairan', 0.5551624894142151), ('drainase', 0.5515031814575195)]"
4,pengetatan,"[('pemberlakuan', 0.5833218693733215), ('fiskal', 0.551500141620636), ('pemborosan', 0.5512914061546326), ('defisit', 0.5506336092948914), ('penghindaran', 0.5504574179649353), ('pengenaan', 0.5485160946846008), ('penganggaran', 0.5451375246047974), ('pengurangan', 0.541188657283783), ('penghematan', 0.5400476455688477), ('pengelakan', 0.5317948460578918)]"
4,penggambaran,"[('gambaran', 0.678051233291626), ('ikonografi', 0.6699355244636536), ('simbolisme', 0.6163579821586609), ('penggambarannya', 0.5945839285850525), ('mitos', 0.5887199640274048), ('ilustrasi', 0.581436812877655), ('representasi', 0.5761208534240723), ('interpretasi', 0.5729311108589172), ('alegori', 0.5575006604194641), ('metafora', 0.5495587587356567)]"
4,penggeledahan,"[('interogasi', 0.6468573212623596), ('penyidikan', 0.6313453912734985), ('penyelidikan', 0.6246432662010193), ('penghadangan', 0.6185593605041504), ('pemerasan', 0.6101045608520508), ('investigasi', 0.6036052107810974), ('penggerebekan', 0.5996828675270081), ('perampokan', 0.5955838561058044), ('penipuan', 0.5940083861351013), ('penggelapan', 0.5888983011245728)]"
4,penggenapan,"[('nubuat', 0.6714520454406738), ('zakharia', 0.6382927298545837), ('mesias', 0.6092339754104614), ('yehezkiel', 0.5973802804946899), ('maleakhi', 0.5836159586906433), ('hosea', 0.5720176100730896), ('yesaya', 0.5695307850837708), ('nubuatan', 0.5612471103668213), ('yahweh', 0.5580528974533081), ('mesianik', 0.5509001016616821)]"
4,penggerebekan,"[('penyergapan', 0.6917862296104431), ('penyerbuan', 0.6825879812240601), ('penghadangan', 0.6502603888511658), ('penyerangan', 0.63137286901474), ('penembakan', 0.6247681379318237), ('pengeboman', 0.6111354231834412), ('pemboman', 0.6054251194000244), ('penjarahan', 0.6053357124328613), ('penggeledahan', 0.5996828079223633), ('pembantaian', 0.585093080997467)]"
4,penggulingan,"[('pelengseran', 0.7597104907035828), ('kudeta', 0.6533309817314148), ('menggulingkan', 0.6501420140266418), ('lengsernya', 0.6268154382705688), ('kediktatoran', 0.624890148639679), ('melengserkan', 0.6179815530776978), ('dijatuhkannya', 0.6170788407325745), ('digulingkan', 0.6134754419326782), ('kejatuhannya', 0.5995299816131592), ('otokrasi', 0.5903285145759583)]"
4,penggusuran,"[('pengrusakan', 0.5992289781570435), ('penertiban', 0.5990680456161499), ('pembongkaran', 0.5948725342750549), ('relokasi', 0.5888957977294922), ('reboisasi', 0.5686435103416443), ('perusakan', 0.5582840442657471), ('pembersihan', 0.5323631763458252), ('jebolnya', 0.5295652747154236), ('perampasan', 0.5123006701469421), ('pemugaran', 0.5121502876281738)]"
4,penghakiman,"[('nubuat', 0.6200762987136841), ('sabat', 0.6062876582145691), ('pengharapan', 0.6047812700271606), ('pertobatan', 0.5891587734222412), ('pengenangan', 0.5740681886672974), ('perjamuan', 0.565577507019043), ('penyaliban', 0.5644330978393555), ('kesengsaraan', 0.5599885582923889), ('pendamaian', 0.5561307668685913), ('penghukuman', 0.5509204864501953)]"
4,penghematan,"[('pemborosan', 0.6679913401603699), ('efisiensi', 0.6530051231384277), ('menghemat', 0.6432605981826782), ('pengurangan', 0.6336590647697449), ('pengeluaran', 0.6260039806365967), ('likuiditas', 0.5977551341056824), ('privatisasi', 0.5940134525299072), ('pembiayaan', 0.5914061665534973), ('surplus', 0.588637113571167), ('defisit', 0.5812917351722717)]"
4,penghentian,"[('pembatalan', 0.7080634236335754), ('menunda', 0.6503302454948425), ('penghapusan', 0.6413758397102356), ('penundaan', 0.6317380666732788), ('menghentikan', 0.6272965669631958), ('gagalnya', 0.6159364581108093), ('dihentikan', 0.6121534705162048), ('penutupan', 0.6052180528640747), ('pemecatan', 0.6037655472755432), ('pelarangan', 0.5929240584373474)]"
4,penghilangan,"[('abortus', 0.5711290240287781), ('pembusukan', 0.5697019696235657), ('penghapusan', 0.5663641095161438), ('pembersihan', 0.5653729438781738), ('pelepasan', 0.5572465062141418), ('sterilisasi', 0.5539222955703735), ('pemaksaan', 0.5474989414215088), ('perkosaan', 0.5372076630592346), ('penyuntikan', 0.5336101055145264), ('mutilasi', 0.5322832465171814)]"
4,penghinaan,"[('kebencian', 0.6853736639022827), ('penolakan', 0.678692638874054), ('kekejaman', 0.6781667470932007), ('fitnah', 0.6765010952949524), ('provokasi', 0.6715824604034424), ('hasutan', 0.6652289032936096), ('ketidaksukaan', 0.6530084609985352), ('pengkhianatan', 0.6449262499809265), ('tindakannya', 0.6367558836936951), ('penentangan', 0.6353499293327332)]"
4,pengintaian,"[('sabotase', 0.6872090101242065), ('patroli', 0.631255567073822), ('infiltrasi', 0.6255349516868591), ('taktis', 0.6247664093971252), ('pemantauan', 0.6236222982406616), ('bombardemen', 0.61841881275177), ('pelacakan', 0.6127434968948364), ('manuver', 0.6030964851379395), ('penerjunan', 0.5967643857002258), ('reconnaissance', 0.5947409272193909)]"
4,pengkhianatan,"[('kekejaman', 0.7524119019508362), ('hasutan', 0.7427894473075867), ('persekongkolan', 0.6723038554191589), ('kebrutalan', 0.6622278690338135), ('fitnah', 0.6592109203338623), ('pembalasan', 0.6578075885772705), ('kejahatannya', 0.6532278656959534), ('penghianatan', 0.6518336534500122), ('penculikan', 0.6518018841743469), ('tindakannya', 0.6483963131904602)]"
4,penglihatan,"[('pengelihatan', 0.6542518734931946), ('penglihatannya', 0.6428829431533813), ('pendengaran', 0.630305826663971), ('ketajaman', 0.5557721853256226), ('halusinasi', 0.541685938835144), ('ingatan', 0.5288750529289246), ('penciuman', 0.5192388892173767), ('rangsangan', 0.5138425230979919), ('binokular', 0.5128321051597595), ('persepsi', 0.5082043409347534)]"
4,pengontrolan,"[('pengendalian', 0.6853699684143066), ('pemantauan', 0.6771031618118286), ('stabilisasi', 0.607292652130127), ('pelacakan', 0.5969178080558777), ('proteksi', 0.584723949432373), ('pendeteksian', 0.5832143425941467), ('pencegahan', 0.5770076513290405), ('sterilisasi', 0.5758056640625), ('pembekuan', 0.5590012669563293), ('peramalan', 0.5585471987724304)]"
4,pengrusakan,"[('perusakan', 0.7850393056869507), ('penjarahan', 0.6613984704017639), ('vandalisme', 0.6097428202629089), ('penggusuran', 0.5992289781570435), ('intimidasi', 0.5870475172996521), ('penyiksaan', 0.5846155285835266), ('pengerusakan', 0.5730448365211487), ('perampasan', 0.5666848421096802), ('penghancuran', 0.5650286674499512), ('pembersihan', 0.5583829879760742)]"
4,pengucilan,"[('ekskomunikasi', 0.6727318167686462), ('penganiayaan', 0.6329188346862793), ('penentangan', 0.6211460828781128), ('penolakan', 0.6139019727706909), ('penindasan', 0.6100541949272156), ('sanksi', 0.595624566078186), ('pemecatan', 0.5913774967193604), ('diskriminasi', 0.5799168944358826), ('ketidakadilan', 0.5786087512969971), ('represi', 0.5765336155891418)]"
4,pengurangan,"[('penyusutan', 0.6759178042411804), ('penurunan', 0.6483457088470459), ('penghematan', 0.6336590051651001), ('peningkatan', 0.6306289434432983), ('pertambahan', 0.6130209565162659), ('berkurangnya', 0.6096398234367371), ('penambahan', 0.6085545420646667), ('defisit', 0.5956394672393799), ('perlambatan', 0.5891934037208557), ('efisiensi', 0.5883788466453552)]"
4,penindasan,"[('penganiayaan', 0.777614176273346), ('ketidakadilan', 0.7339205145835876), ('kekejaman', 0.7213759422302246), ('represi', 0.7201453447341919), ('diskriminasi', 0.687866747379303), ('intimidasi', 0.682296633720398), ('penyiksaan', 0.6766924262046814), ('pemaksaan', 0.6672506332397461), ('persekusi', 0.6660960912704468), ('perbudakan', 0.6613276600837708)]"
4,penipuan,"[('pencurian', 0.7640100121498108), ('pemalsuan', 0.7387133836746216), ('penyuapan', 0.726386547088623), ('pemerasan', 0.708210825920105), ('penggelapan', 0.6988430619239807), ('penyelewengan', 0.6692809462547302), ('kecurangan', 0.6682816743850708), ('intimidasi', 0.6456704139709473), ('penculikan', 0.6375189423561096), ('perampokan', 0.635697603225708)]"
4,penjinakan,"[('peledakan', 0.5582505464553833), ('sabotase', 0.5205726623535156), ('penjinak', 0.5128197073936462), ('penebaran', 0.467668354511261), ('peledak', 0.4654967784881592), ('pachar', 0.4558686316013336), ('pencegah', 0.4527590274810791), ('penusukan', 0.45267441868782043), ('nubika', 0.4486962556838989), ('pengawetan', 0.4456138014793396)]"
4,penumpukan,"[('penyumbatan', 0.7165957689285278), ('pembusukan', 0.7089349627494812), ('dehidrasi', 0.7064680457115173), ('kebocoran', 0.7064270377159119), ('kontaminasi', 0.6905180215835571), ('penipisan', 0.6752578616142273), ('dekomposisi', 0.6724036931991577), ('pengapuran', 0.661795973777771), ('pembengkakan', 0.6605231761932373), ('mukus', 0.6584528088569641)]"
4,penurunan,"[('peningkatan', 0.7818077206611633), ('menurunnya', 0.7373840808868408), ('berkurangnya', 0.7335293292999268), ('kenaikan', 0.7212182283401489), ('penyusutan', 0.7027947902679443), ('lonjakan', 0.6778640151023865), ('menurun', 0.6769599318504333), ('pertambahan', 0.6623235940933228), ('naiknya', 0.6620855927467346), ('meningkat', 0.6614575386047363)]"
4,penutuhan,"[('samudraraksa', 0.6927489042282104), ('pesiar', 0.6468185782432556), ('pesiarnya', 0.6369796395301819), ('keruk', 0.612402081489563), ('eversten', 0.6100553870201111), ('selamnya', 0.5981553792953491), ('karamnya', 0.5880072712898254), ('eskorta', 0.5859168767929077), ('junyo', 0.5812515020370483), ('riachuelo', 0.5720908641815186)]"
4,penyakitnya,"[('kambuh', 0.7516928911209106), ('lukanya', 0.7261590361595154), ('tuberkulosis', 0.7178518176078796), ('disentri', 0.7115408778190613), ('sembuh', 0.7045098543167114), ('leukemia', 0.6931970119476318), ('kesakitan', 0.6905713677406311), ('pendarahan', 0.6889486908912659), ('leukimia', 0.6810475587844849), ('syok', 0.6789835095405579)]"
4,penyataan,"[('tafsiran', 0.6898484826087952), ('pembenaran', 0.6850223541259766), ('penafsiran', 0.6800764799118042), ('hakikat', 0.6689150333404541), ('keilahian', 0.6611098647117615), ('kekudusan', 0.6535120606422424), ('keesaan', 0.6428122520446777), ('nubuat', 0.6427768468856812), ('justifikasi', 0.6288893222808838), ('kemahakuasaan', 0.6280415654182434)]"
4,penyediaan,"[('pengadaan', 0.6988762021064758), ('penyaluran', 0.6944336295127869), ('sanitasi', 0.6438081860542297), ('pengelolaan', 0.6369801759719849), ('pemanfaatan', 0.6355977654457092), ('pendistribusian', 0.6355818510055542), ('pembiayaan', 0.609605610370636), ('pemeliharaan', 0.6071768999099731), ('menyediakan', 0.6052912473678589), ('ketersediaan', 0.6015082001686096)]"
4,penyelamatan,"[('evakuasi', 0.6462211012840271), ('sabotase', 0.588545560836792), ('pengintaian', 0.5548895001411438), ('pemulihan', 0.5240665674209595), ('penyusupan', 0.5220572352409363), ('penyergapan', 0.5116893649101257), ('penanggulangan', 0.5114127397537231), ('pencegahan', 0.5088667273521423), ('sar', 0.5038664937019348), ('mitigasi', 0.4990382194519043)]"
4,penyembur,"[('tjambuk', 0.8337986469268799), ('kobaran', 0.8297212719917297), ('korek', 0.8294550776481628), ('bagansiapi', 0.8259282112121582), ('dilalap', 0.802614152431488), ('pelontar', 0.7666560411453247), ('pemantik', 0.7519448399543762), ('kerata', 0.7459770441055298), ('melalap', 0.7456705570220947), ('unggun', 0.7413598299026489)]"
4,penyempitan,"[('penyumbatan', 0.7486183643341064), ('obstruksi', 0.7406674027442932), ('peradangan', 0.7245922684669495), ('trombosis', 0.7228491902351379), ('stenosis', 0.7161720395088196), ('pembengkakan', 0.7037665247917175), ('sumbatan', 0.7037422060966492), ('disfungsi', 0.6954681277275085), ('degenerasi', 0.6927347183227539), ('aterosklerosis', 0.6881898641586304)]"
4,penyerapan,"[('penguapan', 0.7553985714912415), ('kontraksi', 0.6694338321685791), ('penguraian', 0.6694265604019165), ('absorpsi', 0.668089747428894), ('dekomposisi', 0.6663951873779297), ('pengikatan', 0.6640520691871643), ('sekresi', 0.6619389057159424), ('filtrasi', 0.6614357233047485), ('permeabilitas', 0.65635746717453), ('terlarut', 0.6499719619750977)]"
4,penyerbuan,"[('penyerangan', 0.8601611256599426), ('serbuan', 0.8152269124984741), ('invasi', 0.749795138835907), ('penyergapan', 0.7490842342376709), ('serangan', 0.7103288769721985), ('pengepungan', 0.6855995655059814), ('penggerebekan', 0.6825880408287048), ('penyusupan', 0.6389588713645935), ('pengeboman', 0.6385032534599304), ('sergapan', 0.6295813322067261)]"
4,penyergapan,"[('penyerbuan', 0.7490842342376709), ('penyerangan', 0.7428280115127563), ('pengejaran', 0.7076272964477539), ('penggerebekan', 0.6917862296104431), ('penghadangan', 0.6842293739318848), ('sergapan', 0.66812664270401), ('penembakan', 0.6440950036048889), ('penerjunan', 0.6388230323791504), ('serbuan', 0.6168879270553589), ('serangan', 0.6139957904815674)]"
4,penyesalan,"[('kesedihan', 0.7315549254417419), ('dukacita', 0.6864298582077026), ('kerinduan', 0.6721908450126648), ('pertobatan', 0.6719542145729065), ('penderitaan', 0.6481625437736511), ('imannya', 0.6450921893119812), ('kesombongan', 0.6332345008850098), ('kegembiraan', 0.6279338002204895), ('kasihnya', 0.6273230314254761), ('penderitaannya', 0.6270409822463989)]"
4,penyitaan,"[('perampasan', 0.7247517108917236), ('penggelapan', 0.6709175705909729), ('pencurian', 0.6605660319328308), ('pemerasan', 0.6034190058708191), ('penuntutan', 0.5963206887245178), ('penipuan', 0.5931059122085571), ('pengambilalihan', 0.5872105956077576), ('penyuapan', 0.585349440574646), ('penggeledahan', 0.5841896533966064), ('pembongkaran', 0.580079197883606)]"
4,penyuapan,"[('penipuan', 0.726386547088623), ('penggelapan', 0.7227314114570618), ('penyelewengan', 0.6946638822555542), ('penuntutan', 0.6916736364364624), ('suap', 0.6820595860481262), ('pemerasan', 0.6775912642478943), ('malapraktik', 0.6577165722846985), ('nepotisme', 0.6380774974822998), ('dakwaan', 0.6345115303993225), ('pemalsuan', 0.6326984167098999)]"
4,penyulutan,"[('penyalaan', 0.5790520906448364), ('penyembur', 0.5630606412887573), ('pelontar', 0.5215849280357361), ('pemantik', 0.5145882368087769), ('flamethrower', 0.5079556703567505), ('korek', 0.5073862075805664), ('percikan', 0.5029662251472473), ('sejata', 0.5020841360092163), ('pendidihan', 0.4957801401615143), ('pengapian', 0.4937787353992462)]"
4,penyumbatan,"[('stenosis', 0.8306344151496887), ('obstruksi', 0.8239359259605408), ('trombosis', 0.821174144744873), ('perdarahan', 0.810529887676239), ('sumbatan', 0.7997166514396667), ('peradangan', 0.7938237190246582), ('pembengkakan', 0.7839442491531372), ('abses', 0.782771110534668), ('radang', 0.7810904383659363), ('infark', 0.7753850817680359)]"
4,penyurutan,"[('bioakumulasi', 0.6233921647071838), ('rontoknya', 0.6033174991607666), ('disrupsi', 0.5802924036979675), ('deaminasi', 0.5793908834457397), ('keratinisasi', 0.5787155628204346), ('kreolisasi', 0.5786940455436707), ('autoprotolisis', 0.5762889981269836), ('pirolisa', 0.5753624439239502), ('downtime', 0.5721566677093506), ('perimenopause', 0.5673843622207642)]"
4,penyusupan,"[('infiltrasi', 0.6541139483451843), ('penyerangan', 0.6532052159309387), ('penyerbuan', 0.6389588117599487), ('sabotase', 0.5970895886421204), ('serbuan', 0.5871450901031494), ('penyergapan', 0.5835344791412354), ('invasi', 0.5651753544807434), ('sergapan', 0.5323059558868408), ('menyusup', 0.5320807695388794), ('blokade', 0.5277617573738098)]"
4,peperangan,"[('perang', 0.7462912797927856), ('pertempuran', 0.7430388927459717), ('konflik', 0.6270881295204163), ('pengepungan', 0.6229663491249084), ('pertikaian', 0.6210380792617798), ('pertarungan', 0.6191508173942566), ('konfrontasi', 0.6112034320831299), ('peperangannya', 0.6033825874328613), ('berperang', 0.5926077365875244), ('pertempurannya', 0.5924003720283508)]"
4,peradangan,"[('inflamasi', 0.8828398585319519), ('radang', 0.856187641620636), ('pembengkakan', 0.8500622510910034), ('perdarahan', 0.8452032208442688), ('nekrosis', 0.8322728276252747), ('trombosis', 0.8321468234062195), ('infark', 0.8278487920761108), ('lesi', 0.8242171406745911), ('simtoma', 0.8231258392333984), ('stenosis', 0.821304202079773)]"
4,perambah,"[('penggundulan', 0.6516337990760803), ('nemisa', 0.5852176547050476), ('teutoburg', 0.5463491678237915), ('kaombo', 0.5267265439033508), ('pembabatan', 0.5191761255264282), ('pembabat', 0.518180787563324), ('perambahan', 0.49895885586738586), ('lindung', 0.4985130727291107), ('pemangkuan', 0.4952860474586487), ('anjajavy', 0.49418511986732483)]"
